Elapsed Time, Bank, EEPROM, Failures
1, 0, 3, 280000
1, 0, 4, 35840000
1, 0, 5, 35840000
1, 0, 6, 35840000
1, 0, 7, 35840000
1, 1, 0, 2240000
1, 1, 1, 2240000
1, 1, 2, 2240000
1, 1, 3, 2240000
1, 1, 4, 8960000
1, 1, 5, 8960000
1, 1, 6, 8960000
1, 1, 7, 8960000
1, 0, 0, 284000
1, 0, 1, 284000
1, 0, 2, 284000
1, 0, 3, 284000
1, 0, 4, 36352000
1, 0, 5, 36352000
1, 0, 6, 36352000
1, 0, 7, 36352000
1, 1, 0, 2272000
1, 1, 1, 2272000
1, 1, 2, 2272000
1, 1, 3, 2272000
1, 1, 4, 9088000
1, 1, 5, 9088000
1, 1, 6, 9088000
1, 1, 7, 9088000
1, 0, 0, 288000
1, 0, 1, 288000
1, 0, 2, 288000
1, 0, 3, 288000
1, 0, 4, 36864000
1, 0, 5, 36864000
1, 0, 6, 36864000
1, 0, 7, 36864000
1, 1, 0, 2304000
1, 1, 1, 2304000
1, 1, 2, 2304000
1, 1, 3, 2304000
1, 1, 4, 9216000
1, 1, 5, 9216000
1, 1, 6, 9216000
1, 1, 7, 9216000
1, 0, 0, 292000
1, 0, 1, 292000
1, 0, 2, 292000
1, 0, 3, 292000
1, 0, 4, 37376000
1, 0, 5, 37376000
1, 0, 6, 37376000
1, 0, 7, 37376000
1, 1, 0, 2336000
1, 1, 1, 2336000
1, 1, 2, 2336000
1, 1, 3, 2336000
1, 1, 4, 9344000
1, 1, 5, 9344000
1, 1, 6, 9344000
1, 1, 7, 9344000
1, 0, 0, 296000
1, 0, 1, 296000
1, 0, 2, 296000
1, 0, 3, 296000
1, 0, 4, 37888000
1, 0, 5, 37888000
1, 0, 6, 37888000
1, 0, 7, 37888000
1, 1, 0, 2368000
1, 1, 1, 2368000
1, 1, 2, 2368000
1, 1, 3, 2368000
1, 1, 4, 9472000
1, 1, 5, 9472000
1, 1, 6, 9472000
1, 1, 7, 9472000
1, 0, 0, 300000
1, 0, 1, 300000
1, 0, 2, 300000
1, 0, 3, 300000
1, 0, 4, 38400000
1, 0, 5, 38400000
1, 0, 6, 38400000
1, 0, 7, 38400000
1, 1, 0, 2400000
1, 1, 1, 2400000
1, 1, 2, 2400000
1, 1, 3, 2400000
1, 1, 4, 9600000
1, 1, 5, 9600000
1, 1, 6, 9600000
1, 1, 7, 9600000
1, 0, 0, 304000
1, 0, 1, 304000
1, 0, 2, 304000
1, 0, 3, 304000
1, 0, 4, 38912000
1, 0, 5, 38912000
1, 0, 6, 38912000
1, 0, 7, 38912000
1, 1, 0, 2432000
1, 1, 1, 2432000
1, 1, 2, 2432000
1, 1, 3, 2432000
1, 1, 4, 9728000
1, 1, 5, 9728000
1, 1, 6, 9728000
1, 1, 7, 9728000
1, 0, 0, 308000
1, 0, 1, 308000
1, 0, 2, 308000
1, 0, 3, 308000
1, 0, 4, 39424000
1, 0, 5, 39424000
1, 0, 6, 39424000
1, 0, 7, 39424000
1, 1, 0, 2464000
1, 1, 1, 2464000
1, 1, 2, 2464000
1, 1, 3, 2464000
1, 1, 4, 9856000
1, 1, 5, 9856000
1, 1, 6, 9856000
1, 1, 7, 9856000
1, 0, 0, 312000
1, 0, 1, 312000
1, 0, 2, 312000
1, 0, 3, 312000
1, 0, 4, 39936000
1, 0, 5, 39936000
1, 0, 6, 39936000
1, 0, 7, 39936000
1, 1, 0, 2496000
1, 1, 1, 2496000
1, 1, 2, 2496000
1, 1, 3, 2496000
1, 1, 4, 9984000
1, 1, 5, 9984000
1, 1, 6, 9984000
1, 1, 7, 9984000
1, 0, 0, 316000
1, 0, 1, 316000
1, 0, 2, 316000
1, 0, 3, 316000
1, 0, 4, 40448000
1, 0, 5, 40448000
1, 0, 6, 40448000
1, 0, 7, 40448000
1, 1, 0, 2528000
1, 1, 1, 2528000
1, 1, 2, 2528000
1, 1, 3, 2528000
1, 1, 4, 10112000
1, 1, 5, 10112000
1, 1, 6, 10112000
1, 1, 7, 10112000
1, 0, 0, 320000
1, 0, 1, 320000
1, 0, 2, 320000
1, 0, 3, 320000
1, 0, 4, 40960000
1, 0, 5, 40960000
1, 0, 6, 40960000
1, 0, 7, 40960000
1, 1, 0, 2560000
1, 1, 1, 2560000
1, 1, 2, 2560000
1, 1, 3, 2560000
1, 1, 4, 10240000
1, 1, 5, 10240000
1, 1, 6, 10240000
1, 1, 7, 10240000
1, 0, 0, 324000
1, 0, 1, 324000
1, 0, 2, 324000
1, 0, 3, 324000
1, 0, 4, 41472000
1, 0, 5, 41472000
1, 0, 6, 41472000
1, 0, 7, 41472000
1, 1, 0, 2592000
1, 1, 1, 2592000
1, 1, 2, 2592000
1, 1, 3, 2592000
1, 1, 4, 10368000
1, 1, 5, 10368000
1, 1, 6, 10368000
1, 1, 7, 10368000
1, 0, 0, 328000
1, 0, 1, 328000
1, 0, 2, 328000
1, 0, 3, 328000
1, 0, 4, 41984000
1, 0, 5, 41984000
1, 0, 6, 41984000
1, 0, 7, 41984000
1, 1, 0, 2624000
1, 1, 1, 2624000
1, 1, 2, 2624000
1, 1, 3, 2624000
1, 1, 4, 10496000
1, 1, 5, 10496000
1, 1, 6, 10496000
1, 1, 7, 10496000
1, 0, 0, 332000
1, 0, 1, 332000
1, 0, 2, 332000
1, 0, 3, 332000
1, 0, 4, 42496000
1, 0, 5, 42496000
1, 0, 6, 42496000
1, 0, 7, 42496000
1, 1, 0, 2656000
1, 1, 1, 2656000
1, 1, 2, 2656000
1, 1, 3, 2656000
1, 1, 4, 10624000
1, 1, 5, 10624000
1, 1, 6, 10624000
1, 1, 7, 10624000
1, 0, 0, 336000
1, 0, 1, 336000
1, 0, 2, 336000
1, 0, 3, 336000
1, 0, 4, 43008000
1, 0, 5, 43008000
1, 0, 6, 43008000
1, 0, 7, 43008000
1, 1, 0, 2688000
1, 1, 1, 2688000
1, 1, 2, 2688000
1, 1, 3, 2688000
1, 1, 4, 10752000
1, 1, 5, 10752000
1, 1, 6, 10752000
1, 1, 7, 10752000
1, 0, 0, 340000
1, 0, 1, 340000
1, 0, 2, 340000
1, 0, 3, 340000
1, 0, 4, 43520000
1, 0, 5, 43520000
1, 0, 6, 43520000
1, 0, 7, 43520000
1, 1, 0, 2720000
1, 1, 1, 2720000
1, 1, 2, 2720000
1, 1, 3, 2720000
1, 1, 4, 10880000
1, 1, 5, 10880000
1, 1, 6, 10880000
1, 1, 7, 10880000
1, 0, 0, 344000
1, 0, 1, 344000
1, 0, 2, 344000
1, 0, 3, 344000
1, 0, 4, 44032000
1, 0, 5, 44032000
1, 0, 6, 44032000
1, 0, 7, 44032000
1, 1, 0, 2752000
1, 1, 1, 2752000
1, 1, 2, 2752000
1, 1, 3, 2752000
1, 1, 4, 11008000
1, 1, 5, 11008000
1, 1, 6, 11008000
1, 1, 7, 11008000
1, 0, 0, 348000
1, 0, 1, 348000
1, 0, 2, 348000
1, 0, 3, 348000
1, 0, 4, 44544000
1, 0, 5, 44544000
1, 0, 6, 44544000
1, 0, 7, 44544000
1, 1, 0, 2784000
1, 1, 1, 2784000
1, 1, 2, 2784000
1, 1, 3, 2784000
1, 1, 4, 11136000
1, 1, 5, 11136000
1, 1, 6, 11136000
1, 1, 7, 11136000
1, 0, 0, 352000
1, 0, 1, 352000
1, 0, 2, 352000
1, 0, 3, 352000
1, 0, 4, 45056000
1, 0, 5, 45056000
1, 0, 6, 45056000
1, 0, 7, 45056000
1, 1, 0, 2816000
1, 1, 1, 2816000
1, 1, 2, 2816000
1, 1, 3, 2816000
1, 1, 4, 11264000
1, 1, 5, 11264000
1, 1, 6, 11264000
1, 1, 7, 11264000
1, 0, 0, 356000
1, 0, 1, 356000
1, 0, 2, 356000
1, 0, 3, 356000
1, 0, 4, 45568000
1, 0, 5, 45568000
1, 0, 6, 45568000
1, 0, 7, 45568000
1, 1, 0, 2848000
1, 1, 1, 2848000
1, 1, 2, 2848000
1, 1, 3, 2848000
1, 1, 4, 11392000
1, 1, 5, 11392000
1, 1, 6, 11392000
1, 1, 7, 11392000
1, 0, 0, 360000
1, 0, 1, 360000
1, 0, 2, 360000
1, 0, 3, 360000
1, 0, 4, 46080000
1, 0, 5, 46080000
1, 0, 6, 46080000
1, 0, 7, 46080000
1, 1, 0, 2880000
1, 1, 1, 2880000
1, 1, 2, 2880000
1, 1, 3, 2880000
1, 1, 4, 11520000
1, 1, 5, 11520000
1, 1, 6, 11520000
1, 1, 7, 11520000
1, 0, 0, 364000
1, 0, 1, 364000
1, 0, 2, 364000
1, 0, 3, 364000
1, 0, 4, 46592000
1, 0, 5, 46592000
1, 0, 6, 46592000
1, 0, 7, 46592000
1, 1, 0, 2912000
1, 1, 1, 2912000
1, 1, 2, 2912000
1, 1, 3, 2912000
1, 1, 4, 11648000
1, 1, 5, 11648000
1, 1, 6, 11648000
1, 1, 7, 11648000
1, 0, 0, 368000
1, 0, 1, 368000
1, 0, 2, 368000
1, 0, 3, 368000
1, 0, 4, 47104000
1, 0, 5, 47104000
1, 0, 6, 47104000
1, 0, 7, 47104000
1, 1, 0, 2944000
1, 1, 1, 2944000
1, 1, 2, 2944000
1, 1, 3, 2944000
1, 1, 4, 11776000
1, 1, 5, 11776000
1, 1, 6, 11776000
1, 1, 7, 11776000
1, 0, 0, 372000
1, 0, 1, 372000
1, 0, 2, 372000
1, 0, 3, 372000
1, 0, 4, 47616000
1, 0, 5, 47616000
1, 0, 6, 47616000
1, 0, 7, 47616000
1, 1, 0, 2976000
1, 1, 1, 2976000
1, 1, 2, 2976000
1, 1, 3, 2976000
1, 1, 4, 11904000
1, 1, 5, 11904000
1, 1, 6, 11904000
1, 1, 7, 11904000
1, 0, 0, 376000
1, 0, 1, 376000
1, 0, 2, 376000
1, 0, 3, 376000
1, 0, 4, 48128000
1, 0, 5, 48128000
1, 0, 6, 48128000
1, 0, 7, 48128000
1, 1, 0, 3008000
1, 1, 1, 3008000
1, 1, 2, 3008000
1, 1, 3, 3008000
1, 1, 4, 12032000
1, 1, 5, 12032000
1, 1, 6, 12032000
1, 1, 7, 12032000
1, 0, 0, 380000
1, 0, 1, 380000
1, 0, 2, 380000
1, 0, 3, 380000
1, 0, 4, 48640000
1, 0, 5, 48640000
1, 0, 6, 48640000
1, 0, 7, 48640000
1, 1, 0, 3040000
1, 1, 1, 3040000
1, 1, 2, 3040000
1, 1, 3, 3040000
1, 1, 4, 12160000
1, 1, 5, 12160000
1, 1, 6, 12160000
1, 1, 7, 12160000
1, 0, 0, 384000
1, 0, 1, 384000
1, 0, 2, 384000
1, 0, 3, 384000
1, 0, 4, 49152000
1, 0, 5, 49152000
1, 0, 6, 49152000
1, 0, 7, 49152000
1, 1, 0, 3072000
1, 1, 1, 3072000
1, 1, 2, 3072000
1, 1, 3, 3072000
1, 1, 4, 12288000
1, 1, 5, 12288000
1, 1, 6, 12288000
1, 1, 7, 12288000
1, 0, 0, 388000
1, 0, 1, 388000
1, 0, 2, 388000
1, 0, 3, 388000
1, 0, 4, 49664000
1, 0, 5, 49664000
1, 0, 6, 49664000
1, 0, 7, 49664000
1, 1, 0, 3104000
1, 1, 1, 3104000
1, 1, 2, 3104000
1, 1, 3, 3104000
1, 1, 4, 12416000
1, 1, 5, 12416000
1, 1, 6, 12416000
1, 1, 7, 12416000
1, 0, 0, 392000
1, 0, 1, 392000
1, 0, 2, 392000
1, 0, 3, 392000
1, 0, 4, 50176000
1, 0, 5, 50176000
1, 0, 6, 50176000
1, 0, 7, 50176000
1, 1, 0, 3136000
1, 1, 1, 3136000
1, 1, 2, 3136000
1, 1, 3, 3136000
1, 1, 4, 12544000
1, 1, 5, 12544000
1, 1, 6, 12544000
1, 1, 7, 12544000
1, 0, 0, 396000
1, 0, 1, 396000
1, 0, 2, 396000
1, 0, 3, 396000
1, 0, 4, 50688000
1, 0, 5, 50688000
1, 0, 6, 50688000
1, 0, 7, 50688000
1, 1, 0, 3168000
1, 1, 1, 3168000
1, 1, 2, 3168000
1, 1, 3, 3168000
1, 1, 4, 12672000
1, 1, 5, 12672000
1, 1, 6, 12672000
1, 1, 7, 12672000
1, 0, 0, 400000
1, 0, 1, 400000
1, 0, 2, 400000
1, 0, 3, 400000
1, 0, 4, 51200000
1, 0, 5, 51200000
1, 0, 6, 51200000
1, 0, 7, 51200000
1, 1, 0, 3200000
1, 1, 1, 3200000
1, 1, 2, 3200000
1, 1, 3, 3200000
1, 1, 4, 12800000
1, 1, 5, 12800000
1, 1, 6, 12800000
1, 1, 7, 12800000
1, 0, 0, 404000
1, 0, 1, 404000
1, 0, 2, 404000
1, 0, 3, 404000
1, 0, 4, 51712000
1, 0, 5, 51712000
1, 0, 6, 51712000
1, 0, 7, 51712000
1, 1, 0, 3232000
1, 1, 1, 3232000
1, 1, 2, 3232000
1, 1, 3, 3232000
1, 1, 4, 12928000
1, 1, 5, 12928000
1, 1, 6, 12928000
1, 1, 7, 12928000
1, 0, 0, 408000
1, 0, 1, 408000
1, 0, 2, 408000
1, 0, 3, 408000
1, 0, 4, 52224000
1, 0, 5, 52224000
1, 0, 6, 52224000
1, 0, 7, 52224000
1, 1, 0, 3264000
1, 1, 1, 3264000
1, 1, 2, 3264000
1, 1, 3, 3264000
1, 1, 4, 13056000
1, 1, 5, 13056000
1, 1, 6, 13056000
1, 1, 7, 13056000
1, 0, 0, 412000
1, 0, 1, 412000
1, 0, 2, 412000
1, 0, 3, 412000
1, 0, 4, 52736000
1, 0, 5, 52736000
1, 0, 6, 52736000
1, 0, 7, 52736000
1, 1, 0, 3296000
1, 1, 1, 3296000
1, 1, 2, 3296000
1, 1, 3, 3296000
1, 1, 4, 13184000
1, 1, 5, 13184000
1, 1, 6, 13184000
1, 1, 7, 13184000
1, 0, 0, 416000
1, 0, 1, 416000
1, 0, 2, 416000
1, 0, 3, 416000
1, 0, 4, 53248000
1, 0, 5, 53248000
1, 0, 6, 53248000
1, 0, 7, 53248000
1, 1, 0, 3328000
1, 1, 1, 3328000
1, 1, 2, 3328000
1, 1, 3, 3328000
1, 1, 4, 13312000
1, 1, 5, 13312000
1, 1, 6, 13312000
1, 1, 7, 13312000
1, 0, 0, 420000
1, 0, 1, 420000
1, 0, 2, 420000
1, 0, 3, 420000
1, 0, 4, 53760000
1, 0, 5, 53760000
1, 0, 6, 53760000
1, 0, 7, 53760000
1, 1, 0, 3360000
1, 1, 1, 3360000
1, 1, 2, 3360000
1, 1, 3, 3360000
1, 1, 4, 13440000
1, 1, 5, 13440000
1, 1, 6, 13440000
1, 1, 7, 13440000
1, 0, 0, 424000
1, 0, 1, 424000
1, 0, 2, 424000
1, 0, 3, 424000
1, 0, 4, 54272000
1, 0, 5, 54272000
1, 0, 6, 54272000
1, 0, 7, 54272000
1, 1, 0, 3392000
1, 1, 1, 3392000
1, 1, 2, 3392000
1, 1, 3, 3392000
1, 1, 4, 13568000
1, 1, 5, 13568000
1, 1, 6, 13568000
1, 1, 7, 13568000
1, 0, 0, 428000
1, 0, 1, 428000
1, 0, 2, 428000
1, 0, 3, 428000
1, 0, 4, 54784000
1, 0, 5, 54784000
1, 0, 6, 54784000
1, 0, 7, 54784000
1, 1, 0, 3424000
1, 1, 1, 3424000
1, 1, 2, 3424000
1, 1, 3, 3424000
1, 1, 4, 13696000
1, 1, 5, 13696000
1, 1, 6, 13696000
1, 1, 7, 13696000
1, 0, 0, 432000
1, 0, 1, 432000
1, 0, 2, 432000
1, 0, 3, 432000
1, 0, 4, 55296000
1, 0, 5, 55296000
1, 0, 6, 55296000
1, 0, 7, 55296000
1, 1, 0, 3456000
1, 1, 1, 3456000
1, 1, 2, 3456000
1, 1, 3, 3456000
1, 1, 4, 13824000
1, 1, 5, 13824000
1, 1, 6, 13824000
1, 1, 7, 13824000
1, 0, 0, 436000
1, 0, 1, 436000
1, 0, 2, 436000
1, 0, 3, 436000
1, 0, 4, 55808000
1, 0, 5, 55808000
1, 0, 6, 55808000
1, 0, 7, 55808000
1, 1, 0, 3488000
1, 1, 1, 3488000
1, 1, 2, 3488000
1, 1, 3, 3488000
1, 1, 4, 13952000
1, 1, 5, 13952000
1, 1, 6, 13952000
1, 1, 7, 13952000
1, 0, 0, 440000
1, 0, 1, 440000
1, 0, 2, 440000
1, 0, 3, 440000
1, 0, 4, 56320000
1, 0, 5, 56320000
1, 0, 6, 56320000
1, 0, 7, 56320000
1, 1, 0, 3520000
1, 1, 1, 3520000
1, 1, 2, 3520000
1, 1, 3, 3520000
1, 1, 4, 14080000
1, 1, 5, 14080000
1, 1, 6, 14080000
1, 1, 7, 14080000
1, 0, 0, 444000
1, 0, 1, 444000
1, 0, 2, 444000
1, 0, 3, 444000
1, 0, 4, 56832000
1, 0, 5, 56832000
1, 0, 6, 56832000
1, 0, 7, 56832000
1, 1, 0, 3552000
1, 1, 1, 3552000
1, 1, 2, 3552000
1, 1, 3, 3552000
1, 1, 4, 14208000
1, 1, 5, 14208000
1, 1, 6, 14208000
1, 1, 7, 14208000
1, 0, 0, 448000
1, 0, 1, 448000
1, 0, 2, 448000
1, 0, 3, 448000
1, 0, 4, 57344000
1, 0, 5, 57344000
1, 0, 6, 57344000
1, 0, 7, 57344000
1, 1, 0, 3584000
1, 1, 1, 3584000
1, 1, 2, 3584000
1, 1, 3, 3584000
1, 1, 4, 14336000
1, 1, 5, 14336000
1, 1, 6, 14336000
1, 1, 7, 14336000
1, 0, 0, 452000
1, 0, 1, 452000
1, 0, 2, 452000
1, 0, 3, 452000
1, 0, 4, 57856000
1, 0, 5, 57856000
1, 0, 6, 57856000
1, 0, 7, 57856000
1, 1, 0, 3616000
1, 1, 1, 3616000
1, 1, 2, 3616000
1, 1, 3, 3616000
1, 1, 4, 14464000
1, 1, 5, 14464000
1, 1, 6, 14464000
1, 1, 7, 14464000
1, 0, 0, 456000
1, 0, 1, 456000
1, 0, 2, 456000
1, 0, 3, 456000
1, 0, 4, 58368000
1, 0, 5, 58368000
1, 0, 6, 58368000
1, 0, 7, 58368000
1, 1, 0, 3648000
1, 1, 1, 3648000
1, 1, 2, 3648000
1, 1, 3, 3648000
1, 1, 4, 14592000
1, 1, 5, 14592000
1, 1, 6, 14592000
1, 1, 7, 14592000
1, 0, 0, 460000
1, 0, 1, 460000
1, 0, 2, 460000
1, 0, 3, 460000
1, 0, 4, 58880000
1, 0, 5, 58880000
1, 0, 6, 58880000
1, 0, 7, 58880000
1, 1, 0, 3680000
1, 1, 1, 3680000
1, 1, 2, 3680000
1, 1, 3, 3680000
1, 1, 4, 14720000
1, 1, 5, 14720000
1, 1, 6, 14720000
1, 1, 7, 14720000
1, 0, 0, 464000
1, 0, 1, 464000
1, 0, 2, 464000
1, 0, 3, 464000
1, 0, 4, 59392000
1, 0, 5, 59392000
1, 0, 6, 59392000
1, 0, 7, 59392000
1, 1, 0, 3712000
1, 1, 1, 3712000
1, 1, 2, 3712000
1, 1, 3, 3712000
1, 1, 4, 14848000
1, 1, 5, 14848000
1, 1, 6, 14848000
1, 1, 7, 14848000
1, 0, 0, 468000
1, 0, 1, 468000
1, 0, 2, 468000
1, 0, 3, 468000
1, 0, 4, 59904000
1, 0, 5, 59904000
1, 0, 6, 59904000
1, 0, 7, 59904000
1, 1, 0, 3744000
1, 1, 1, 3744000
1, 1, 2, 3744000
1, 1, 3, 3744000
1, 1, 4, 14976000
1, 1, 5, 14976000
1, 1, 6, 14976000
1, 1, 7, 14976000
1, 0, 0, 472000
1, 0, 1, 472000
1, 0, 2, 472000
1, 0, 3, 472000
1, 0, 4, 60416000
1, 0, 5, 60416000
1, 0, 6, 60416000
1, 0, 7, 60416000
1, 1, 0, 3776000
1, 1, 1, 3776000
1, 1, 2, 3776000
1, 1, 3, 3776000
1, 1, 4, 15104000
1, 1, 5, 15104000
1, 1, 6, 15104000
1, 1, 7, 15104000
1, 0, 0, 476000
1, 0, 1, 476000
1, 0, 2, 476000
1, 0, 3, 476000
1, 0, 4, 60928000
1, 0, 5, 60928000
1, 0, 6, 60928000
1, 0, 7, 60928000
1, 1, 0, 3808000
1, 1, 1, 3808000
1, 1, 2, 3808000
1, 1, 3, 3808000
1, 1, 4, 15232000
1, 1, 5, 15232000
1, 1, 6, 15232000
1, 1, 7, 15232000
1, 0, 0, 480000
1, 0, 1, 480000
1, 0, 2, 480000
1, 0, 3, 480000
1, 0, 4, 61440000
1, 0, 5, 61440000
1, 0, 6, 61440000
1, 0, 7, 61440000
1, 1, 0, 3840000
1, 1, 1, 3840000
1, 1, 2, 3840000
1, 1, 3, 3840000
1, 1, 4, 15360000
1, 1, 5, 15360000
1, 1, 6, 15360000
1, 1, 7, 15360000
1, 0, 0, 484000
1, 0, 1, 484000
1, 0, 2, 484000
1, 0, 3, 484000
1, 0, 4, 61952000
1, 0, 5, 61952000
1, 0, 6, 61952000
1, 0, 7, 61952000
1, 1, 0, 3872000
1, 1, 1, 3872000
1, 1, 2, 3872000
1, 1, 3, 3872000
1, 1, 4, 15488000
1, 1, 5, 15488000
1, 1, 6, 15488000
1, 1, 7, 15488000
1, 0, 0, 488000
1, 0, 1, 488000
1, 0, 2, 488000
1, 0, 3, 488000
1, 0, 4, 62464000
1, 0, 5, 62464000
1, 0, 6, 62464000
1, 0, 7, 62464000
1, 1, 0, 3904000
1, 1, 1, 3904000
1, 1, 2, 3904000
1, 1, 3, 3904000
1, 1, 4, 15616000
1, 1, 5, 15616000
1, 1, 6, 15616000
1, 1, 7, 15616000
1, 0, 0, 492000
1, 0, 1, 492000
1, 0, 2, 492000
1, 0, 3, 492000
1, 0, 4, 62976000
1, 0, 5, 62976000
1, 0, 6, 62976000
1, 0, 7, 62976000
1, 1, 0, 3936000
1, 1, 1, 3936000
1, 1, 2, 3936000
1, 1, 3, 3936000
1, 1, 4, 15744000
1, 1, 5, 15744000
1, 1, 6, 15744000
1, 1, 7, 15744000
1, 0, 0, 496000
1, 0, 1, 496000
1, 0, 2, 496000
1, 0, 3, 496000
1, 0, 4, 63488000
1, 0, 5, 63488000
1, 0, 6, 63488000
1, 0, 7, 63488000
1, 1, 0, 3968000
1, 1, 1, 3968000
1, 1, 2, 3968000
1, 1, 3, 3968000
1, 1, 4, 15872000
1, 1, 5, 15872000
1, 1, 6, 15872000
1, 1, 7, 15872000
1, 0, 0, 500000
1, 0, 1, 500000
1, 0, 2, 500000
1, 0, 3, 500000
1, 0, 4, 64000000
1, 0, 5, 64000000
1, 0, 6, 64000000
1, 0, 7, 64000000
1, 1, 0, 4000000
1, 1, 1, 4000000
1, 1, 2, 4000000
1, 1, 3, 4000000
1, 1, 4, 16000000
1, 1, 5, 16000000
1, 1, 6, 16000000
1, 1, 7, 16000000
1, 0, 0, 504000
1, 0, 1, 504000
1, 0, 2, 504000
1, 0, 3, 504000
1, 0, 4, 64512000
1, 0, 5, 64512000
1, 0, 6, 64512000
1, 0, 7, 64512000
1, 1, 0, 4032000
1, 1, 1, 4032000
1, 1, 2, 4032000
1, 1, 3, 4032000
1, 1, 4, 16128000
1, 1, 5, 16128000
1, 1, 6, 16128000
1, 1, 7, 16128000
1, 0, 0, 508000
1, 0, 1, 508000
1, 0, 2, 508000
1, 0, 3, 508000
1, 0, 4, 65024000
1, 0, 5, 65024000
1, 0, 6, 65024000
1, 0, 7, 65024000
1, 1, 0, 4064000
1, 1, 1, 4064000
1, 1, 2, 4064000
1, 1, 3, 4064000
1, 1, 4, 16256000
1, 1, 5, 16256000
1, 1, 6, 16256000
1, 1, 7, 16256000
1, 0, 0, 512000
1, 0, 1, 512000
1, 0, 2, 512000
1, 0, 3, 512000
1, 0, 4, 65536000
1, 0, 5, 65536000
1, 0, 6, 65536000
1, 0, 7, 65536000
1, 1, 0, 4096000
1, 1, 1, 4096000
1, 1, 2, 4096000
1, 1, 3, 4096000
1, 1, 4, 16384000
1, 1, 5, 16384000
1, 1, 6, 16384000
1, 1, 7, 16384000
1, 0, 0, 516000
1, 0, 1, 516000
1, 0, 2, 516000
1, 0, 3, 516000
1, 0, 4, 66048000
1, 0, 5, 66048000
1, 0, 6, 66048000
1, 0, 7, 66048000
1, 1, 0, 4128000
1, 1, 1, 4128000
1, 1, 2, 4128000
1, 1, 3, 4128000
1, 1, 4, 16512000
1, 1, 5, 16512000
1, 1, 6, 16512000
1, 1, 7, 16512000
1, 0, 0, 520000
1, 0, 1, 520000
1, 0, 2, 520000
1, 0, 3, 520000
1, 0, 4, 66560000
1, 0, 5, 66560000
1, 0, 6, 66560000
1, 0, 7, 66560000
1, 1, 0, 4160000
1, 1, 1, 4160000
1, 1, 2, 4160000
1, 1, 3, 4160000
1, 1, 4, 16640000
1, 1, 5, 16640000
1, 1, 6, 16640000
1, 1, 7, 16640000
1, 0, 0, 524000
1, 0, 1, 524000
1, 0, 2, 524000
1, 0, 3, 524000
1, 0, 4, 67072000
1, 0, 5, 67072000
1, 0, 6, 67072000
1, 0, 7, 67072000
1, 1, 0, 4192000
1, 1, 1, 4192000
1, 1, 2, 4192000
1, 1, 3, 4192000
1, 1, 4, 16768000
1, 1, 5, 16768000
1, 1, 6, 16768000
1, 1, 7, 16768000
1, 0, 0, 528000
1, 0, 1, 528000
1, 0, 2, 528000
1, 0, 3, 528000
1, 0, 4, 67584000
1, 0, 5, 67584000
1, 0, 6, 67584000
1, 0, 7, 67584000
1, 1, 0, 4224000
1, 1, 1, 4224000
1, 1, 2, 4224000
1, 1, 3, 4224000
1, 1, 4, 16896000
1, 1, 5, 16896000
1, 1, 6, 16896000
1, 1, 7, 16896000
1, 0, 0, 532000
1, 0, 1, 532000
1, 0, 2, 532000
1, 0, 3, 532000
1, 0, 4, 68096000
1, 0, 5, 68096000
1, 0, 6, 68096000
1, 0, 7, 68096000
1, 1, 0, 4256000
1, 1, 1, 4256000
1, 1, 2, 4256000
1, 1, 3, 4256000
1, 1, 4, 17024000
1, 1, 5, 17024000
1, 1, 6, 17024000
1, 1, 7, 17024000
1, 0, 0, 536000
1, 0, 1, 536000
1, 0, 2, 536000
1, 0, 3, 536000
1, 0, 4, 68608000
1, 0, 5, 68608000
1, 0, 6, 68608000
1, 0, 7, 68608000
1, 1, 0, 4288000
1, 1, 1, 4288000
1, 1, 2, 4288000
1, 1, 3, 4288000
1, 1, 4, 17152000
1, 1, 5, 17152000
1, 1, 6, 17152000
1, 1, 7, 17152000
1, 0, 0, 540000
1, 0, 1, 540000
1, 0, 2, 540000
1, 0, 3, 540000
1, 0, 4, 69120000
1, 0, 5, 69120000
1, 0, 6, 69120000
1, 0, 7, 69120000
1, 1, 0, 4320000
1, 1, 1, 4320000
1, 1, 2, 4320000
1, 1, 3, 4320000
1, 1, 4, 17280000
1, 1, 5, 17280000
1, 1, 6, 17280000
1, 1, 7, 17280000
1, 0, 0, 544000
1, 0, 1, 544000
1, 0, 2, 544000
1, 0, 3, 544000
1, 0, 4, 69632000
1, 0, 5, 69632000
1, 0, 6, 69632000
1, 0, 7, 69632000
1, 1, 0, 4352000
1, 1, 1, 4352000
1, 1, 2, 4352000
1, 1, 3, 4352000
1, 1, 4, 17408000
1, 1, 5, 17408000
1, 1, 6, 17408000
1, 1, 7, 17408000
1, 0, 0, 548000
1, 0, 1, 548000
1, 0, 2, 548000
1, 0, 3, 548000
1, 0, 4, 70144000
1, 0, 5, 70144000
1, 0, 6, 70144000
1, 0, 7, 70144000
1, 1, 0, 4384000
1, 1, 1, 4384000
1, 1, 2, 4384000
1, 1, 3, 4384000
1, 1, 4, 17536000
1, 1, 5, 17536000
1, 1, 6, 17536000
1, 1, 7, 17536000
1, 0, 0, 552000
1, 0, 1, 552000
1, 0, 2, 552000
1, 0, 3, 552000
1, 0, 4, 70656000
1, 0, 5, 70656000
1, 0, 6, 70656000
1, 0, 7, 70656000
1, 1, 0, 4416000
1, 1, 1, 4416000
1, 1, 2, 4416000
